Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C23,C24,C25,C26
0,47,7,1.0,8.062697910069664,9128.0,146.92563081009297,0.0,0.0,7.0,5,0,11.784673844205193,52,51,148,268,1,5,398,2,1,194,533,346,500,2,316,836,5,453,123,1,501,8,66,19,356
1,7,31,24.0,6.0,7.0,7.0,7.0,4.0,6.0,1,1,6.0,0,12,882,555,1,3,169,5,1,774,590,1052,764,9,684,912,0,208,163,0,471,0,66,27,405
1,5,59,1.0,1.0,31.0,1.0,5.0,1.0,10.0,1,1,1.0,33,184,972,818,0,6,1128,2,1,280,809,183,560,2,293,1151,8,234,170,3,243,10,113,10,324
0,47,54,33.079354838709676,2.0,96563.0,146.92563081009297,0.0,11.0,2.0,5,0,2.0,33,125,20,819,1,5,641,11,0,874,905,679,661,13,584,244,7,175,123,1,1094,0,162,19,356
0,20,2568,33.079354838709676,1.0,7.0,13.0,31.0,30.0,35.0,2,5,0.0,0,62,839,677,1,3,147,34,1,394,419,764,282,3,70,743,8,283,123,1,784,2,479,19,356
0,1,0,1.0,2.0,169.0,2.0,9.0,11.0,312.0,1,4,2.0,0,179,404,606,1,5,1083,2,1,891,537,1199,808,14,264,252,6,52,123,1,523,0,486,19,356
0,47,5,2.0,3.0,10892.0,15.0,4.0,4.0,32.0,5,2,3.0,33,12,716,221,4,0,773,17,1,769,380,570,409,3,710,60,4,188,22,3,339,1,340,27,532
0,8,27,7.0,5.0,18.0,6.0,8.0,7.0,8.0,1,1,4.0,0,12,113,122,1,3,938,2,1,194,907,1144,496,3,710,606,8,188,111,2,429,0,174,27,149
0,0,1,14.0,2.0,120.0,733.0,0.0,12.0,606.0,0,0,2.0,26,11,767,165,29,6,631,11,1,194,673,640,379,3,311,633,6,309,22,3,551,3,378,3,424
1,47,-1,33.079354838709676,8.062697910069664,4253.0,2.0,6.0,1.0,2.0,5,2,11.784673844205193,53,51,839,677,1,4,504,2,1,105,316,764,355,2,663,743,8,281,123,1,784,0,479,19,356
1,1,6,2.0,6.0,27.0,5.0,1.0,8.0,182.0,1,1,5.0,33,5,918,396,29,3,781,5,1,720,687,168,800,2,651,1104,8,473,123,1,386,0,653,19,356
0,1,1,1.0,2.0,1363.0,8.0,7.0,13.0,62.0,0,3,3.0,5,31,294,679,11,5,61,17,1,99,869,785,231,2,468,1147,8,84,22,2,198,0,239,0,94
0,47,179,4.0,4.0,17232.0,146.92563081009297,0.0,18.0,7.0,5,0,4.0,0,66,468,176,1,6,94,17,1,455,875,489,489,13,152,817,8,88,123,1,575,10,547,19,356
0,3,-1,33.079354838709676,8.062697910069664,79.0,0.0,3.0,0.0,0.0,1,1,11.784673844205193,0,12,316,236,1,4,596,5,1,661,164,902,487,14,87,939,0,188,61,0,446,0,66,27,202
0,47,-1,33.079354838709676,8.062697910069664,7475.0,29.0,3.0,0.0,30.0,5,2,11.784673844205193,0,44,842,27,1,6,938,8,1,194,30,623,496,13,186,547,0,512,123,1,403,1,66,19,356
0,47,-1,21.0,1.0,87.0,146.92563081009297,0.0,22.0,714.0,5,0,1.0,33,37,147,235,1,3,897,2,1,194,594,78,486,2,48,1028,5,285,25,2,1022,8,509,17,102
1,1,328,33.079354838709676,3.0,2.0,0.0,5.0,39.0,98.0,1,4,0.0,0,74,1070,819,1,3,56,2,1,344,300,1078,190,9,398,621,8,387,123,1,1,3,162,19,356
0,47,1392,12.0,9.0,1775.0,146.92563081009297,0.0,16.0,31.0,5,0,16.0,33,74,1070,819,0,5,114,17,1,194,122,1078,83,9,398,621,5,387,123,1,1,1,162,19,356
1,6,1249,4.0,0.0,43.0,3.0,22.0,1.0,23.0,1,3,0.0,0,63,243,261,1,3,97,2,1,259,566,149,204,13,472,409,8,347,22,2,922,1,66,27,90
0,0,8,8.0,8.0,33500.0,146.92563081009297,13.710388247639035,9.0,126.76285414480587,0,30,9.0,0,144,839,677,1,3,966,2,1,255,562,764,77,13,587,743,8,164,123,1,784,1,479,19,356
1,4,1,1.0,2.0,27.0,2.0,4.0,2.0,2.0,1,1,2.0,0,105,210,362,1,3,642,25,1,807,264,918,540,2,25,723,0,299,123,1,159,1,336,19,356
0,3,26,1.0,1.0,1431.0,1.0,11.0,1.0,1.0,0,1,1.0,33,202,1154,11,1,4,520,2,1,134,822,226,160,13,526,468,8,301,123,1,137,0,403,19,356
0,47,1,2.0,23.0,7207.0,31.0,1.0,5.0,27.0,5,1,23.0,0,12,882,555,7,0,455,2,1,102,180,1052,314,3,714,912,8,208,163,2,471,1,66,27,405
0,47,1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,33,121,1070,819,11,3,698,2,0,194,194,1078,397,2,435,621,2,34,123,1,1,3,162,19,356
1,3,125,10.0,10.0,2.0,5.0,14.0,6.0,12.0,1,3,2.0,0,12,1250,332,1,0,972,2,1,540,843,444,23,3,710,618,8,188,114,3,971,7,567,27,465
0,1,46,182.0,22.0,940.0,146.92563081009297,0.0,49.0,21.0,1,0,45.0,0,31,12,929,7,5,282,2,1,233,465,838,216,2,38,766,8,521,22,0,836,0,342,0,491
0,2,-1,33.079354838709676,8.062697910069664,501.0,0.0,2.0,0.0,0.0,1,1,11.784673844205193,33,74,1070,819,1,6,155,2,1,891,17,1078,392,9,398,621,0,387,123,1,1,1,162,19,356
1,2,0,11.0,8.0,4.0,0.0,41.0,44.0,382.0,2,12,0.0,0,126,1174,555,1,4,454,2,1,510,86,381,451,13,539,789,3,2,22,0,637,7,66,27,410
0,2,7,157.0,18.0,67.0,25.0,11.0,33.0,137.0,1,5,25.0,33,51,417,518,11,3,147,2,1,504,419,733,282,13,235,1003,8,103,123,1,736,0,543,19,356
0,0,355,33.079354838709676,8.062697910069664,1504.0,13.0,2.0,13.0,235.0,0,1,11.784673844205193,0,74,1070,819,1,3,191,2,1,783,579,1078,21,9,398,621,0,387,123,1,1,3,162,19,356
0,0,0,1.0,18.0,1550.0,109.0,9.0,48.0,298.0,0,3,34.0,0,134,304,543,1,3,503,17,1,824,317,1220,553,2,749,458,8,425,22,0,431,0,202,7,174
0,3,-1,2.0,1.0,79.0,1.0,3.0,1.0,1.0,1,1,1.0,32,126,316,236,1,4,596,2,1,661,164,902,487,2,787,939,0,510,22,3,446,0,66,27,490
0,47,-1,13.0,5.0,473.0,146.92563081009297,0.0,25.0,25.0,5,0,12.0,0,139,345,805,1,5,632,2,1,194,334,1038,732,13,205,1097,5,345,22,0,435,8,52,27,194
0,0,0,3.0,2.0,15864.0,283.0,1.0,2.0,155.0,0,1,2.0,33,10,32,124,1,0,543,17,1,692,444,979,467,9,280,612,3,121,123,1,443,0,712,19,356
0,47,2,2.0,16.0,318738.0,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,22.0,43,210,1171,294,1,5,591,2,0,705,149,888,397,2,315,89,1,101,123,1,516,1,407,19,356
0,0,0,2.0,1.0,11613.0,169.0,4.0,1.0,85.0,0,2,1.0,27,152,1098,1015,6,0,595,26,1,866,378,897,278,13,56,635,8,260,123,1,804,0,547,19,356
0,0,18,15.0,9.0,4494.0,146.92563081009297,0.0,9.0,8.0,0,0,9.0,0,42,68,123,1,3,808,2,1,214,149,496,397,13,184,800,0,484,123,1,1173,1,436,19,356
0,47,314,33.079354838709676,0.0,33397.0,409.0,0.0,14.0,180.0,5,0,12.0,1,215,633,872,1,3,412,2,1,194,827,760,165,13,536,216,7,89,123,1,1062,8,531,19,356
0,47,1,5.0,4.0,2931.0,36.0,2.0,6.0,62.0,5,1,5.0,0,121,1070,819,7,3,1155,2,1,873,372,1078,364,13,611,621,0,34,123,1,1,1,162,19,356
0,47,36,3.0,3.0,7588.0,94.0,2.0,3.0,303.0,5,1,3.0,33,74,1070,819,1,3,97,2,1,128,566,1078,204,9,398,621,8,387,123,1,1,1,162,19,356
0,0,3295,33.079354838709676,0.0,4546.0,149.0,11.0,30.0,220.0,0,3,2.0,0,74,1070,819,1,3,564,2,1,231,266,1078,613,9,398,621,8,387,123,1,1,3,162,19,356
0,0,0,6.0,13.0,1509.0,116.0,6.0,47.0,222.0,0,2,61.0,27,183,1219,431,1,3,387,2,1,728,189,989,173,8,325,446,3,153,123,1,737,1,183,19,356
1,10,478,6.0,9.0,7.0,0.0,56.0,6.0,110.0,1,5,0.0,43,160,428,87,1,5,826,21,1,200,713,520,581,2,450,578,8,343,19,2,280,2,196,28,448
0,6,0,7.0,1.0,138.0,11.0,6.0,5.0,5.0,2,2,5.0,0,144,839,677,9,3,586,2,1,539,750,764,786,13,178,743,7,164,123,1,784,0,479,19,356
0,0,272,4.0,13.0,4305.0,534.0,1.0,34.0,342.0,0,1,81.0,0,72,1070,819,11,3,319,1,1,475,235,1078,300,13,542,621,3,346,123,1,1,7,162,19,356
0,3,1,1.0,1.0,349.0,1.0,16.0,1.0,1.0,1,4,1.0,0,126,381,997,1,5,259,5,1,895,373,427,133,13,250,1021,0,510,22,0,1145,1,66,27,163
0,0,68,33.079354838709676,5.0,1994.0,36.0,20.0,23.0,270.0,0,2,17.0,75,130,240,44,11,3,440,5,1,267,502,81,12,13,423,183,6,488,22,0,418,0,162,0,544
1,44,-1,33.079354838709676,8.062697910069664,1022.0,0.0,137.0,4.0,21.0,1,3,11.784673844205193,43,237,1134,385,1,3,846,11,1,239,188,810,62,13,307,93,8,352,123,1,233,7,520,19,356
0,47,832,33.079354838709676,1.0,11908.0,134.0,5.0,37.0,152.0,5,3,1.0,46,74,1070,819,1,5,191,2,1,783,579,1078,21,9,398,621,6,387,123,1,1,3,162,19,356
1,3,1697,3.0,1.0,27.0,0.0,4.0,45.0,144.0,2,3,0.0,40,31,1101,771,11,2,200,2,1,194,214,874,459,8,60,581,8,124,22,3,474,0,686,0,458
0,1,5,26.0,27.0,259.0,96.0,1.0,33.0,33.0,1,1,28.0,43,10,658,738,1,3,1115,2,1,233,698,725,758,2,218,613,7,222,123,1,40,3,712,19,356
0,1,1,4.0,17.0,108.0,22.0,1.0,24.0,22.0,1,1,22.0,0,215,633,872,11,3,1023,17,1,42,269,760,420,13,530,216,7,252,123,1,1062,2,531,19,356
0,3,1,7.0,8.0,5.0,8.0,17.0,7.0,64.0,1,6,8.0,0,126,954,555,1,3,32,2,1,403,660,231,354,3,47,1001,8,2,22,0,668,0,66,27,410
0,1,2100,33.079354838709676,2.0,626.0,29.0,1.0,30.0,45.0,1,1,2.0,33,134,1276,270,1,3,807,2,1,897,240,85,164,13,292,115,8,425,22,0,664,0,490,7,335
0,47,90,33.079354838709676,5.0,24.0,146.92563081009297,0.0,5.0,5.0,5,0,5.0,0,251,1070,819,6,0,690,2,1,830,865,1078,241,19,645,621,1,4,123,1,1,3,162,19,356
0,47,1,2.0,2.0,14678.315844700945,146.92563081009297,13.710388247639035,2.0,126.76285414480587,5,30,2.0,0,51,195,68,1,3,698,2,0,194,194,436,397,13,754,631,2,337,123,1,715,7,192,19,356
0,1,1,153.0,6.0,567.0,317.0,1.0,36.0,35.0,1,1,23.0,0,4,633,872,1,3,1150,20,1,897,739,760,492,3,265,216,7,313,22,0,1062,1,531,28,323
1,47,1,4.0,2.0,2162.0,3.0,1.0,2.0,13.0,5,1,2.0,33,209,348,186,1,2,445,16,1,353,160,1093,738,2,89,232,8,432,41,2,484,0,545,0,310
0,47,260,8.0,0.0,30551.0,681.0,4.0,1.0,261.0,5,0,1.0,0,160,331,87,1,5,1114,17,1,896,815,657,571,2,450,200,8,343,71,3,1030,10,196,29,448
0,47,0,5.0,0.0,30260.0,146.92563081009297,13.710388247639035,11.0,126.76285414480587,5,30,4.0,0,81,1070,819,1,3,313,2,1,571,798,1078,200,2,791,621,8,317,123,1,1,0,162,19,356
0,47,19,32.0,0.0,1994.0,146.92563081009297,0.0,19.0,26.0,5,0,3.0,56,52,377,551,11,3,282,2,1,113,465,1197,216,13,224,804,1,181,22,0,1179,0,671,0,46
0,47,1,23.0,3.0,72413.0,3607.0,0.0,4.0,44.0,5,0,3.0,33,238,613,651,1,5,470,2,0,461,71,1218,816,13,748,915,0,364,22,0,755,0,131,28,298
0,47,16,106.0,7.0,10182.0,146.92563081009297,0.0,33.0,7.0,5,0,17.0,0,10,853,403,7,3,929,17,1,194,522,916,105,2,94,854,5,280,123,1,909,2,712,19,356
0,47,126,33.079354838709676,2.0,69481.0,146.92563081009297,0.0,4.0,7.0,5,0,2.0,0,40,1010,389,11,0,227,2,0,194,586,549,110,12,716,136,7,134,123,1,527,9,77,19,356
0,47,69,1.0,2.0,38285.0,146.92563081009297,0.0,2.0,19.0,5,0,2.0,78,98,251,581,1,3,267,2,1,194,327,945,600,3,51,181,0,223,123,1,721,2,411,19,356
0,0,93,3.0,3.0,1385.0,10.0,11.0,10.0,128.0,0,4,3.0,0,231,255,415,0,3,1083,11,1,897,50,131,808,2,810,27,4,491,123,1,436,0,101,19,356
0,0,1,7.0,0.0,3587.0,4.0,35.0,2.0,10.0,0,8,1.0,0,64,1232,33,1,3,147,34,1,779,419,41,282,2,338,611,8,163,22,0,373,0,506,29,323
0,0,76,3.0,8.062697910069664,5029.0,146.92563081009297,13.710388247639035,16.0,126.76285414480587,0,30,11.784673844205193,0,66,721,176,7,6,395,11,1,10,822,489,160,13,730,817,7,88,123,1,575,1,547,19,356
0,47,-1,33.079354838709676,8.062697910069664,43326.0,146.92563081009297,0.0,14.0,26.0,5,0,11.784673844205193,56,74,1070,819,1,3,300,17,1,336,641,1078,128,9,398,621,8,387,123,1,1,1,162,19,356
1,16,2,3.0,2.0,1.0,1.0,242.0,25.0,1127.0,3,23,1.0,0,30,60,286,1,3,528,38,1,202,279,205,262,3,786,930,8,493,68,2,1058,7,620,27,292
0,0,0,0.0,8.0,1448.0,68.0,1.0,31.0,61.0,0,1,8.0,0,174,1186,1015,1,5,964,2,1,629,101,472,366,3,638,0,4,480,123,1,146,0,547,19,356
0,47,1,2.0,1.0,27504.0,4.0,2.0,1.0,3.0,5,1,1.0,0,51,957,213,1,5,302,2,1,490,771,1150,132,13,428,785,0,328,123,1,600,0,53,19,356
1,47,-1,33.079354838709676,8.062697910069664,3123.0,22.0,48.0,0.0,32.0,5,5,11.784673844205193,33,51,555,435,1,6,143,2,1,194,661,389,619,2,16,1128,3,487,123,1,1154,0,547,19,356
1,1,5,33.0,6.0,375.0,74.0,3.0,46.0,258.0,1,2,68.0,0,189,593,87,1,3,624,2,1,190,349,704,450,2,816,748,8,11,62,3,1142,2,196,27,448
1,0,3,4.0,4.0,1922.0,23.0,48.0,5.0,159.0,0,8,4.0,0,88,906,837,6,3,1158,21,1,432,658,236,102,8,150,843,4,416,22,0,175,10,162,28,332
0,5,48,1.0,35.0,571.0,68.0,6.0,13.0,277.0,1,2,38.0,0,160,1068,87,1,3,600,2,1,476,354,490,533,2,450,463,8,343,64,3,439,10,196,28,448
0,1,150,5.0,16.0,24.0,18.0,1.0,15.0,16.0,1,1,16.0,36,4,116,539,11,3,577,2,1,147,316,531,355,3,265,871,7,313,22,0,472,3,604,28,335
0,4,0,2.0,0.0,4.0,0.0,9.0,1.0,244.0,1,4,0.0,0,77,334,545,1,0,353,2,1,194,45,116,749,13,443,592,8,263,129,2,327,7,688,0,180
0,47,0,1.0,8.062697910069664,4717.0,26.0,2.0,23.0,26.0,5,1,11.784673844205193,26,34,376,425,1,4,658,2,1,822,518,1100,390,2,384,881,0,217,123,1,812,0,14,19,356
0,0,1,5.0,53.0,2934.0,210.0,7.0,1.0,379.0,0,1,62.0,0,51,839,677,11,3,361,2,1,474,876,764,697,2,517,743,6,378,123,1,784,10,479,19,356
0,47,14,28.0,14.0,26324.0,39.0,3.0,21.0,32.0,5,1,14.0,52,74,1070,819,1,6,622,17,1,194,384,1078,711,3,574,621,3,50,123,1,1,1,162,19,356
0,47,4,6.0,2.0,9205.0,64.0,26.0,6.0,242.0,5,5,2.0,53,189,1212,87,11,3,206,2,1,61,590,665,764,2,816,942,3,11,64,3,253,2,196,27,448
0,47,-1,33.079354838709676,8.062697910069664,1835.0,299.0,1.0,0.0,23.0,5,0,11.784673844205193,33,237,1134,385,9,3,540,2,1,284,166,810,461,13,307,93,7,352,123,1,233,1,520,19,356
0,1,123,5.0,10.0,177.0,14.0,4.0,7.0,397.0,1,4,13.0,0,127,1127,371,1,3,1003,2,1,753,763,77,393,13,6,650,4,376,123,1,808,0,133,19,356
0,0,18,33.079354838709676,8.062697910069664,1530.0,55.0,25.0,0.0,37.0,0,1,11.784673844205193,33,77,1014,224,1,3,60,2,1,811,269,404,420,8,690,241,8,388,19,2,59,2,62,0,503
0,47,1821,6.0,0.0,130256.0,556.0,0.0,6.0,121.0,5,0,1.0,48,30,564,87,1,5,1019,2,0,129,59,707,680,2,743,187,3,325,22,3,1075,10,196,24,448
0,0,2,10.0,7.0,1565.0,145.0,101.0,15.0,270.0,0,15,7.0,5,37,656,322,1,4,464,2,1,7,316,791,355,2,48,380,6,285,114,3,1105,2,313,8,272
0,0,179,24.0,12.0,6291.0,200.0,1.0,31.0,31.0,0,1,15.0,0,8,839,677,22,5,552,2,1,194,376,764,566,2,615,743,0,14,22,3,784,8,479,27,111
0,47,30,33.079354838709676,3.0,4383.0,105.0,1.0,13.0,28.0,5,1,3.0,33,219,973,87,1,5,127,21,1,800,432,1189,351,2,482,390,4,112,22,3,1168,10,196,1,448
0,0,58,12.0,9.0,3623.0,463.0,1.0,34.0,338.0,0,1,14.0,48,17,821,379,1,5,380,17,1,194,198,743,55,13,275,112,0,428,123,1,705,7,22,19,356
0,47,181,4.0,4.0,14678.315844700945,146.92563081009297,0.0,5.0,15.0,5,0,4.0,26,51,186,848,1,3,1059,17,0,194,903,86,566,3,44,447,2,61,123,1,1056,8,663,19,356
0,14,7,33.079354838709676,24.0,38.0,25.0,119.0,47.0,1193.0,2,12,23.0,9,94,1119,426,11,6,162,2,1,608,93,813,181,8,306,700,6,131,123,1,739,2,509,19,356
0,47,-1,33.079354838709676,8.062697910069664,18760.0,184.0,14.0,1.0,82.0,5,2,11.784673844205193,0,51,421,435,1,5,134,2,1,371,337,415,140,2,299,1128,3,487,123,1,1154,1,547,19,356
0,47,9,34.0,9.0,6082.0,50.0,3.0,9.0,37.0,5,1,9.0,56,77,1147,970,9,0,1026,2,1,122,613,97,753,13,443,240,8,263,0,2,119,1,591,0,215
1,47,-1,33.079354838709676,8.062697910069664,6397.0,51.0,1.0,13.0,49.0,5,1,11.784673844205193,0,51,1255,1030,1,4,504,2,1,211,316,681,355,13,535,1119,7,28,123,1,950,0,543,19,356
1,0,-1,33.079354838709676,8.062697910069664,1985.0,43.0,8.0,4.0,152.0,0,3,11.784673844205193,26,32,990,539,1,3,349,2,1,390,707,282,412,3,460,383,8,373,123,1,27,0,604,19,356
0,0,1,51.0,11.0,20692.0,1645.0,3.0,21.0,1580.0,0,1,11.0,40,12,1094,12,11,3,136,15,1,371,134,521,723,2,185,1052,6,188,22,2,667,1,587,27,97
1,9,1,2.0,8.062697910069664,1006.0,50.0,25.0,0.0,168.0,1,6,11.784673844205193,0,230,818,140,1,3,736,2,1,570,501,1191,627,2,158,460,8,147,102,3,135,10,691,0,526
0,0,241,3.0,10.0,1504.0,192.0,41.0,47.0,1552.0,0,10,10.0,0,37,1264,410,1,3,464,17,1,616,316,863,355,13,515,992,3,285,114,0,747,7,377,27,232
0,2,2649,33.079354838709676,1.0,319.0,9.0,3.0,23.0,27.0,2,3,1.0,33,74,1070,819,1,6,1049,2,1,194,331,1078,100,9,398,621,0,387,123,1,1,3,162,19,356
1,30,6,62.0,87.0,53.0,73.0,68.0,33.0,1551.0,1,5,66.0,0,10,357,759,11,3,241,2,1,156,287,338,449,2,218,537,6,222,123,1,961,2,712,19,356
0,1,0,33.079354838709676,9.0,27.0,9.0,1.0,10.0,9.0,1,1,9.0,33,215,633,872,7,6,395,2,1,134,822,760,160,13,530,216,7,252,123,1,1062,1,531,19,356
0,47,25,1.0,8.062697910069664,17330.0,62.0,1.0,3.0,76.0,5,1,11.784673844205193,0,189,1254,87,7,6,369,2,1,736,496,56,188,2,816,430,0,11,22,3,801,2,196,27,448
1,0,190,33.079354838709676,8.062697910069664,1324.0,70.0,1.0,0.0,0.0,0,1,11.784673844205193,0,160,1133,87,1,3,22,2,1,210,184,929,286,2,450,416,8,343,64,3,861,2,196,28,448
0,47,1350,33.079354838709676,8.062697910069664,4832.0,146.92563081009297,0.0,18.0,31.0,5,0,11.784673844205193,56,74,1070,819,20,6,1092,2,1,203,623,1078,737,9,398,621,3,387,123,1,1,3,162,19,356
0,0,0,2.0,10.0,1536.0,46.0,1.0,18.0,28.0,0,1,10.0,43,168,52,639,1,5,225,2,1,496,823,943,719,14,491,423,4,494,123,1,1100,7,432,19,356
0,47,78,1.0,8.062697910069664,7570.0,146.92563081009297,0.0,0.0,16.0,5,0,11.784673844205193,0,88,906,837,1,5,322,2,1,802,679,236,10,3,188,843,8,416,22,0,175,2,162,28,552
1,0,0,3.0,3.0,5993.0,502.0,11.0,4.0,549.0,0,3,3.0,33,152,489,1015,1,6,975,16,1,194,440,897,6,13,56,635,8,260,123,1,804,0,547,19,356
1,47,54,4.0,10.0,2214.0,25.0,23.0,13.0,98.0,5,4,10.0,33,51,839,677,1,3,478,2,1,194,130,764,491,2,706,743,8,259,123,1,784,0,479,19,356
0,1,190,33.079354838709676,8.062697910069664,1166.0,4.0,14.0,4.0,64.0,0,5,11.784673844205193,75,154,1070,819,7,3,735,17,1,345,478,1078,490,3,424,621,8,1,123,1,1,2,162,19,356
1,2,30,27.0,2.0,0.0,0.0,2.0,2.0,2.0,1,1,0.0,0,194,1100,976,1,5,598,2,1,383,658,1103,102,13,471,35,0,291,22,3,78,0,461,28,187
0,47,0,33.079354838709676,0.0,40698.0,963.0,0.0,2.0,23.0,5,0,2.0,0,215,892,872,1,3,315,2,1,482,179,780,548,2,479,641,7,89,123,1,1002,0,531,19,356
0,0,0,3.0,4.0,4520.0,158.0,28.0,23.0,639.0,0,5,6.0,33,180,677,576,9,6,372,21,1,553,765,317,323,2,354,856,4,338,123,1,603,3,150,19,356
0,47,19,31.0,8.0,7130.0,126.0,1.0,20.0,116.0,5,1,8.0,0,53,751,817,1,4,546,5,1,194,749,1061,324,13,115,951,5,468,22,0,48,1,599,1,159
0,47,508,6.0,6.0,14166.0,37.0,1.0,6.0,63.0,5,1,6.0,29,12,373,664,7,3,439,2,1,611,777,506,672,3,710,170,8,188,45,2,28,2,246,28,301
0,47,0,31.0,2.0,41016.0,146.92563081009297,0.0,9.0,17.0,5,0,8.0,0,51,839,677,1,1,347,1,0,236,670,764,585,13,42,743,1,395,123,1,784,7,479,19,356
0,47,8,33.079354838709676,2.0,30617.0,146.92563081009297,0.0,5.0,40.0,5,0,2.0,0,215,633,872,11,3,856,5,1,537,343,760,266,2,479,216,7,89,123,1,1062,1,531,19,356
0,4,0,128.0,42.0,7.0,44.0,4.0,44.0,42.0,1,1,42.0,56,77,137,141,1,3,159,2,1,37,879,1057,259,3,806,278,3,388,6,2,830,0,423,0,402
0,47,2,33.079354838709676,3.0,1602.0,8.0,1.0,3.0,8.0,5,1,3.0,0,101,262,72,1,5,411,2,1,527,553,394,374,2,550,847,7,98,22,3,376,0,698,7,59
1,0,0,1.0,9.0,1582.0,47.0,3.0,2.0,86.0,0,2,9.0,0,149,387,62,11,3,349,11,1,390,707,590,412,2,549,714,0,72,29,3,1082,0,79,18,256
0,28,0,33.079354838709676,7.0,1.0,0.0,825.0,15.0,1208.0,2,22,0.0,0,92,672,620,1,3,1081,19,1,483,588,1063,27,2,505,731,8,241,22,0,701,11,523,9,335
0,47,164,7.0,2.0,10118.0,259.0,20.0,11.0,256.0,5,5,30.0,15,32,907,872,1,5,349,5,1,433,707,1084,412,13,159,77,8,373,123,1,584,0,531,19,356
0,47,3,1.0,7.0,41247.0,146.92563081009297,0.0,9.0,279.0,5,0,9.0,0,191,1070,819,1,3,809,2,1,194,728,1078,237,13,629,621,5,289,123,1,1,8,162,19,356
1,6,110,3.0,2.0,1.0,0.0,10.0,2.0,101.0,1,3,0.0,40,91,569,281,1,4,175,17,1,580,199,917,647,3,670,675,8,404,187,3,1051,0,401,17,145
1,2,1,13.0,6.0,56.0,6.0,5.0,4.0,15.0,1,2,6.0,26,156,151,561,1,5,962,5,1,194,126,432,476,14,750,652,8,257,87,2,1159,0,160,28,517
0,47,0,2.0,19.0,87174.0,4638.0,0.0,5.0,1189.0,5,0,29.0,0,51,950,642,1,3,754,17,0,194,900,894,52,13,124,1083,0,360,123,1,264,1,396,19,356
1,20,0,1.0,0.0,51.0,1.0,20.0,1.0,1.0,1,1,1.0,43,96,1070,819,1,5,471,5,1,412,429,1078,291,2,330,621,3,90,123,1,1,1,162,19,356
1,2,17,33.079354838709676,0.0,24.0,0.0,2.0,0.0,0.0,1,1,0.0,0,220,48,729,1,5,842,17,1,56,870,718,152,13,470,145,0,509,123,1,1176,1,414,19,356
0,10,182,35.0,33.0,0.0,0.0,15.0,37.0,46.0,1,4,0.0,0,66,863,176,9,5,957,5,1,67,491,489,183,13,730,817,8,88,123,1,575,1,547,19,356
0,47,2242,13.0,7.0,11786.0,63.0,29.0,13.0,87.0,5,1,13.0,56,74,1070,819,1,3,534,5,1,161,549,1078,696,9,398,621,8,387,123,1,1,3,162,19,356
0,0,158,33.079354838709676,0.0,29815.0,146.92563081009297,0.0,3.0,63.0,0,0,55.0,0,74,1070,819,1,3,1117,1,1,452,323,1078,292,9,398,621,4,387,123,1,1,1,162,19,356
0,0,51,1.0,1.0,9934.0,146.92563081009297,0.0,1.0,1.0,0,0,1.0,0,34,889,586,1,5,728,2,1,194,818,539,654,2,692,495,0,217,123,1,1172,0,14,19,356
0,47,2,51.0,12.0,6593.0,104.0,13.0,10.0,92.0,5,4,12.0,0,12,136,615,11,3,1047,2,1,664,25,311,567,3,116,663,8,154,95,0,1042,0,183,27,483
0,0,60,33.079354838709676,6.0,3682.0,43.0,5.0,5.0,61.0,0,2,6.0,0,32,907,872,1,3,306,11,1,433,707,1084,412,13,159,77,4,373,123,1,584,0,531,19,356
0,12,10,3.0,1.0,60.0,8.0,12.0,13.0,13.0,1,1,3.0,53,51,725,171,1,3,915,17,1,364,195,469,84,2,8,199,8,511,123,1,944,0,147,19,356
0,47,28,8.0,1.0,3015.0,146.92563081009297,0.0,1.0,4.0,5,0,1.0,0,126,1057,330,1,3,114,2,1,194,122,581,83,13,250,137,5,510,22,0,494,1,375,27,303
0,47,11,56.0,8.0,43109.0,146.92563081009297,13.710388247639035,33.0,126.76285414480587,5,30,15.0,7,10,704,456,1,3,388,2,1,194,146,786,608,13,619,250,1,280,123,1,1188,1,678,19,356
0,47,1,1.0,8.062697910069664,14780.0,80.0,1.0,1.0,14.0,5,1,11.784673844205193,0,77,595,489,17,4,326,17,1,739,127,949,214,2,310,279,7,388,83,2,296,0,350,27,66
0,47,495,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,5.0,126.76285414480587,5,30,11.784673844205193,33,51,211,58,9,3,955,2,0,194,572,385,493,13,632,238,2,423,123,1,781,8,266,19,356
0,47,1,181.0,9.0,897.0,146.92563081009297,0.0,26.0,26.0,5,0,10.0,0,228,596,275,1,5,155,2,1,891,17,705,392,14,106,403,1,43,68,2,379,1,676,8,181
0,6,0,29.0,41.0,14.0,41.0,6.0,37.0,41.0,1,1,41.0,43,31,196,888,1,4,15,11,1,831,880,845,512,2,790,625,8,516,22,2,665,1,280,0,33
